pH,conductivity,turbidity,turbidity_raw,temperature,time
7.57,83.06,1265.353021,780,12.44,2025-12-04T23:38:58
7.57,83.06,1265.353021,780,12.44,2025-12-04T23:39:09
7.54,83.2,1251.693512,781,12.38,2025-12-04T23:39:20
7.57,83.06,1265.353021,780,12.44,2025-12-04T23:39:31
7.59,83.06,1265.353021,780,12.44,2025-12-04T23:39:42
7.57,82.92,1251.693512,781,12.5,2025-12-04T23:39:53
7.53,83.06,1237.980577,782,12.44,2025-12-04T23:40:04
7.57,83.06,1251.693512,781,12.44,2025-12-04T23:40:15
7.58,83.06,1251.693512,781,12.44,2025-12-04T23:40:26
7.56,83.06,1251.693512,781,12.44,2025-12-04T23:40:37
7.52,83.06,1278.959106,779,12.44,2025-12-04T23:40:48
7.57,82.92,1251.693512,781,12.5,2025-12-04T23:40:59
7.53,83.06,1251.693512,781,12.44,2025-12-04T23:41:10
7.53,83.06,1265.353021,780,12.44,2025-12-04T23:41:21
7.56,83.06,1251.693512,781,12.44,2025-12-04T23:41:32
7.52,83.2,1251.693512,781,12.38,2025-12-04T23:41:43
7.52,83.2,1251.693512,781,12.38,2025-12-04T23:41:54
7.52,83.06,1265.353021,780,12.44,2025-12-04T23:42:05
7.52,83.06,1251.693512,781,12.44,2025-12-04T23:42:16
7.53,83.06,1265.353021,780,12.44,2025-12-04T23:42:27
7.56,83.06,1278.959106,779,12.44,2025-12-04T23:42:38
7.56,83.06,1265.353021,780,12.44,2025-12-04T23:42:49
7.6,83.06,1265.353021,780,12.44,2025-12-04T23:42:59
7.58,83.06,1265.353021,780,12.44,2025-12-04T23:43:10
7.58,83.06,1265.353021,780,12.44,2025-12-04T23:43:21
7.61,83.06,1251.693512,781,12.44,2025-12-04T23:43:32
7.59,83.06,1265.353021,780,12.44,2025-12-04T23:43:43
7.58,82.92,1265.353021,780,12.5,2025-12-04T23:43:54
7.52,83.06,1278.959106,779,12.44,2025-12-04T23:44:05
7.52,83.06,1265.353021,780,12.44,2025-12-04T23:44:16
7.57,83.06,1265.353021,780,12.44,2025-12-04T23:44:27
7.52,83.06,1265.353021,780,12.44,2025-12-04T23:44:38
7.52,83.06,1251.693512,781,12.44,2025-12-04T23:44:49
7.52,83.06,1265.353021,780,12.44,2025-12-04T23:45:00
7.56,83.06,1265.353021,780,12.44,2025-12-04T23:45:11
7.56,83.06,1265.353021,780,12.44,2025-12-04T23:45:22
7.56,83.06,1265.353021,780,12.44,2025-12-04T23:45:33
7.57,83.06,1251.693512,781,12.44,2025-12-04T23:45:44
7.59,83.06,1251.693512,781,12.44,2025-12-04T23:45:55
7.56,83.06,1265.353021,780,12.44,2025-12-04T23:46:06
7.59,83.06,1278.959106,779,12.44,2025-12-04T23:46:17
7.58,83.06,1265.353021,780,12.44,2025-12-04T23:46:28
7.6,83.06,1265.353021,780,12.44,2025-12-04T23:46:39
7.59,83.06,1265.353021,780,12.44,2025-12-04T23:46:50
7.58,83.06,1265.353021,780,12.44,2025-12-04T23:47:01
7.58,83.06,1278.959106,779,12.44,2025-12-04T23:47:12
7.56,83.06,1265.353021,780,12.44,2025-12-04T23:47:23
7.58,83.06,1265.353021,780,12.44,2025-12-04T23:47:34
7.58,83.2,1265.353021,780,12.38,2025-12-04T23:47:45
7.52,83.06,1265.353021,780,12.44,2025-12-04T23:47:56
7.55,83.06,1265.353021,780,12.44,2025-12-04T23:48:07
7.53,83.2,1278.959106,779,12.38,2025-12-04T23:48:18
7.57,83.06,1278.959106,779,12.44,2025-12-04T23:48:29
7.53,83.06,1278.959106,779,12.44,2025-12-04T23:48:40
7.52,83.06,1265.353021,780,12.44,2025-12-04T23:48:51
7.52,83.06,1278.959106,779,12.44,2025-12-04T23:49:02
7.53,83.06,1278.959106,779,12.44,2025-12-04T23:49:13
7.6,83.06,1265.353021,780,12.44,2025-12-04T23:49:24
7.57,83.06,1278.959106,779,12.44,2025-12-04T23:49:35
7.6,83.06,1278.959106,779,12.44,2025-12-04T23:49:46
7.58,83.06,1265.353021,780,12.44,2025-12-04T23:49:57
7.56,83.06,1306.011001,777,12.44,2025-12-04T23:50:08
7.59,83.06,1292.511766,778,12.44,2025-12-04T23:50:19
7.57,83.06,1278.959106,779,12.44,2025-12-04T23:50:30
7.6,83.06,1278.959106,779,12.44,2025-12-04T23:50:41
7.58,83.06,1278.959106,779,12.44,2025-12-04T23:50:52
7.58,83.06,1292.511766,778,12.44,2025-12-04T23:51:03
7.58,83.06,1278.959106,779,12.44,2025-12-04T23:51:14
7.6,83.06,1278.959106,779,12.44,2025-12-04T23:51:24
7.59,83.06,1292.511766,778,12.44,2025-12-04T23:51:35
7.58,83.06,1278.959106,779,12.44,2025-12-04T23:51:46
7.59,83.06,1265.353021,780,12.44,2025-12-04T23:51:57
7.56,83.06,1278.959106,779,12.44,2025-12-04T23:52:08
7.59,83.06,1278.959106,779,12.44,2025-12-04T23:52:19
7.59,83.06,1292.511766,778,12.44,2025-12-04T23:52:30
7.52,83.2,1292.511766,778,12.38,2025-12-04T23:52:41
7.57,83.06,1292.511766,778,12.44,2025-12-04T23:52:52
7.58,83.06,1306.011001,777,12.44,2025-12-04T23:53:03
7.57,83.06,1292.511766,778,12.44,2025-12-04T23:53:14
7.59,83.06,1306.011001,777,12.44,2025-12-04T23:53:25
7.57,83.06,1306.011001,777,12.44,2025-12-04T23:53:36
7.54,83.06,1332.849197,775,12.44,2025-12-04T23:53:47
7.59,83.06,1292.511766,778,12.44,2025-12-04T23:53:58
7.57,83.06,1306.011001,777,12.44,2025-12-04T23:54:09
7.59,83.06,1306.011001,777,12.44,2025-12-04T23:54:20
7.6,83.06,1292.511766,778,12.44,2025-12-04T23:54:31
7.59,83.06,1306.011001,777,12.44,2025-12-04T23:54:42
7.56,83.06,1292.511766,778,12.44,2025-12-04T23:54:53
7.58,83.06,1306.011001,777,12.44,2025-12-04T23:55:04
7.59,83.06,1292.511766,778,12.44,2025-12-04T23:55:15
7.58,83.06,1292.511766,778,12.44,2025-12-04T23:55:26
7.57,83.06,1292.511766,778,12.44,2025-12-04T23:55:37
7.59,83.06,1292.511766,778,12.44,2025-12-04T23:55:48
7.57,83.06,1292.511766,778,12.44,2025-12-04T23:55:59
7.59,83.06,1306.011001,777,12.44,2025-12-04T23:56:10
7.53,83.06,1319.456812,776,12.44,2025-12-04T23:56:21
7.6,83.06,1292.511766,778,12.44,2025-12-04T23:56:32
7.58,83.06,1292.511766,778,12.44,2025-12-04T23:56:43
7.56,83.06,1292.511766,778,12.44,2025-12-04T23:56:54
7.57,83.06,1292.511766,778,12.44,2025-12-04T23:57:05
7.58,83.06,1306.011001,777,12.44,2025-12-04T23:57:16
7.58,83.06,1292.511766,778,12.44,2025-12-04T23:57:27
7.59,83.06,1292.511766,778,12.44,2025-12-04T23:57:38
7.58,83.2,1292.511766,778,12.38,2025-12-04T23:57:49
7.58,83.06,1292.511766,778,12.44,2025-12-04T23:58:00
7.58,83.06,1292.511766,778,12.44,2025-12-04T23:58:11
7.52,83.06,1292.511766,778,12.44,2025-12-04T23:58:22
7.56,83.06,1292.511766,778,12.44,2025-12-04T23:58:33
7.57,83.2,1306.011001,777,12.38,2025-12-04T23:58:44
7.53,82.92,1306.011001,777,12.5,2025-12-04T23:58:55
7.53,83.06,1514.732986,761,12.44,2025-12-04T23:59:06
7.6,83.06,1319.456812,776,12.44,2025-12-04T23:59:17
7.51,82.92,1306.011001,777,12.5,2025-12-04T23:59:28
7.51,82.92,1306.011001,777,12.5,2025-12-04T23:59:39
7.52,82.92,1306.011001,777,12.5,2025-12-04T23:59:50
7.6,83.06,1306.011001,777,12.44,2025-12-05T00:00:00
7.53,83.2,1306.011001,777,12.38,2025-12-05T00:00:11
7.58,83.06,1306.011001,777,12.44,2025-12-05T00:00:22
7.57,83.06,1332.849197,775,12.44,2025-12-05T00:00:33
7.52,83.06,1306.011001,777,12.44,2025-12-05T00:00:44
7.52,82.92,1319.456812,776,12.5,2025-12-05T00:00:55
7.54,82.92,1306.011001,777,12.5,2025-12-05T00:01:06
7.55,82.92,1306.011001,777,12.5,2025-12-05T00:01:17
7.58,83.06,1306.011001,777,12.44,2025-12-05T00:01:28
7.57,82.92,1306.011001,777,12.5,2025-12-05T00:01:39
7.54,83.06,1319.456812,776,12.44,2025-12-05T00:01:50
7.51,83.06,1306.011001,777,12.44,2025-12-05T00:02:01
7.53,83.06,1319.456812,776,12.44,2025-12-05T00:02:12
7.58,83.06,1319.456812,776,12.44,2025-12-05T00:02:23
7.56,83.06,1306.011001,777,12.44,2025-12-05T00:02:34
7.52,83.06,1319.456812,776,12.44,2025-12-05T00:02:45
7.52,83.06,1306.011001,777,12.44,2025-12-05T00:02:56
7.57,82.92,1306.011001,777,12.5,2025-12-05T00:03:07
7.52,82.92,1319.456812,776,12.5,2025-12-05T00:03:18
7.56,82.92,1319.456812,776,12.5,2025-12-05T00:03:29
7.57,83.06,1306.011001,777,12.44,2025-12-05T00:03:40
7.56,82.92,1319.456812,776,12.5,2025-12-05T00:03:51
7.6,83.06,1319.456812,776,12.44,2025-12-05T00:04:02
7.56,83.06,1306.011001,777,12.44,2025-12-05T00:04:13
7.58,83.06,1306.011001,777,12.44,2025-12-05T00:04:24
7.56,82.92,1319.456812,776,12.5,2025-12-05T00:04:35
7.52,83.06,1306.011001,777,12.44,2025-12-05T00:04:46
7.58,83.06,1306.011001,777,12.44,2025-12-05T00:04:57
7.51,83.06,1306.011001,777,12.44,2025-12-05T00:05:08
7.52,83.06,1319.456812,776,12.44,2025-12-05T00:05:19
7.51,83.06,1306.011001,777,12.44,2025-12-05T00:05:30
7.52,83.06,1319.456812,776,12.44,2025-12-05T00:05:41
7.53,83.06,1319.456812,776,12.44,2025-12-05T00:05:52
7.53,83.06,1319.456812,776,12.44,2025-12-05T00:06:03
7.52,83.06,1319.456812,776,12.44,2025-12-05T00:06:14
7.53,83.06,1319.456812,776,12.44,2025-12-05T00:06:25
7.52,83.06,1319.456812,776,12.44,2025-12-05T00:06:36
7.52,82.92,1319.456812,776,12.5,2025-12-05T00:06:47
7.52,83.06,1319.456812,776,12.44,2025-12-05T00:06:58
7.53,82.92,1319.456812,776,12.5,2025-12-05T00:07:09
7.58,83.06,1306.011001,777,12.44,2025-12-05T00:07:20
7.59,82.92,1319.456812,776,12.5,2025-12-05T00:07:31
7.59,83.06,1332.849197,775,12.44,2025-12-05T00:07:42
7.56,83.06,1319.456812,776,12.44,2025-12-05T00:07:53
7.58,83.06,1332.849197,775,12.44,2025-12-05T00:08:04
7.54,83.06,1319.456812,776,12.44,2025-12-05T00:08:14
7.57,83.06,1319.456812,776,12.44,2025-12-05T00:08:25
7.59,82.92,1319.456812,776,12.5,2025-12-05T00:08:36
7.58,82.92,1319.456812,776,12.5,2025-12-05T00:08:47
7.58,83.06,1319.456812,776,12.44,2025-12-05T00:08:58
7.59,83.06,1306.011001,777,12.44,2025-12-05T00:09:09
7.59,82.92,1332.849197,775,12.5,2025-12-05T00:09:20
7.55,82.92,1319.456812,776,12.5,2025-12-05T00:09:31
7.56,83.06,1332.849197,775,12.44,2025-12-05T00:09:42
7.52,82.92,1332.849197,775,12.5,2025-12-05T00:09:53
7.54,82.92,1332.849197,775,12.5,2025-12-05T00:10:04
7.52,82.92,1346.188158,774,12.5,2025-12-05T00:10:15
7.53,83.06,1332.849197,775,12.44,2025-12-05T00:10:26
7.58,83.06,1332.849197,775,12.44,2025-12-05T00:10:37
7.56,82.92,1332.849197,775,12.5,2025-12-05T00:10:48
7.52,83.06,1332.849197,775,12.44,2025-12-05T00:10:59
7.56,83.06,1346.188158,774,12.44,2025-12-05T00:11:10
7.58,83.06,1346.188158,774,12.44,2025-12-05T00:11:21
7.59,82.92,1332.849197,775,12.5,2025-12-05T00:11:32
7.52,82.92,1346.188158,774,12.5,2025-12-05T00:11:43
7.52,82.92,1359.473693,773,12.5,2025-12-05T00:11:54
7.58,83.06,1332.849197,775,12.44,2025-12-05T00:12:05
7.51,83.06,1319.456812,776,12.44,2025-12-05T00:12:16
7.52,82.92,1319.456812,776,12.5,2025-12-05T00:12:27
7.52,83.06,1319.456812,776,12.44,2025-12-05T00:12:38
7.51,83.06,1332.849197,775,12.44,2025-12-05T00:12:49
7.52,83.06,1319.456812,776,12.44,2025-12-05T00:13:00
7.51,82.92,1319.456812,776,12.5,2025-12-05T00:13:11
7.51,83.06,1319.456812,776,12.44,2025-12-05T00:13:22
7.54,82.92,1319.456812,776,12.5,2025-12-05T00:13:33
7.51,82.92,1319.456812,776,12.5,2025-12-05T00:13:44
7.51,82.92,1332.849197,775,12.5,2025-12-05T00:13:55
7.52,83.06,1319.456812,776,12.44,2025-12-05T00:14:06
7.52,83.06,1332.849197,775,12.44,2025-12-05T00:14:17
7.52,83.06,1319.456812,776,12.44,2025-12-05T00:14:28
7.55,83.06,1319.456812,776,12.44,2025-12-05T00:14:39
7.52,83.06,1346.188158,774,12.44,2025-12-05T00:14:50
7.59,83.06,1332.849197,775,12.44,2025-12-05T00:15:01
7.57,83.06,1346.188158,774,12.44,2025-12-05T00:15:12
7.56,82.92,1319.456812,776,12.5,2025-12-05T00:15:23
7.52,82.92,1332.849197,775,12.5,2025-12-05T00:15:34
7.52,83.06,1332.849197,775,12.44,2025-12-05T00:15:45
7.58,82.92,1319.456812,776,12.5,2025-12-05T00:15:56
7.52,82.92,1332.849197,775,12.5,2025-12-05T00:16:07
7.53,83.06,1359.473693,773,12.44,2025-12-05T00:16:18
7.51,83.06,1332.849197,775,12.44,2025-12-05T00:16:29
7.51,83.06,1319.456812,776,12.44,2025-12-05T00:16:39
7.52,83.06,1332.849197,775,12.44,2025-12-05T00:16:50
7.52,82.92,1319.456812,776,12.5,2025-12-05T00:17:01
7.51,83.06,1332.849197,775,12.44,2025-12-05T00:17:12
7.57,82.92,1332.849197,775,12.5,2025-12-05T00:17:23
7.53,83.06,1332.849197,775,12.44,2025-12-05T00:17:34
7.51,82.92,1346.188158,774,12.5,2025-12-05T00:17:45
7.57,82.92,1332.849197,775,12.5,2025-12-05T00:17:56
7.59,83.06,1332.849197,775,12.44,2025-12-05T00:18:07
7.52,82.92,1332.849197,775,12.5,2025-12-05T00:18:18
7.52,82.92,1332.849197,775,12.5,2025-12-05T00:18:29
7.53,82.92,1332.849197,775,12.5,2025-12-05T00:18:40
7.51,83.06,1332.849197,775,12.44,2025-12-05T00:18:51
7.51,83.06,1332.849197,775,12.44,2025-12-05T00:19:02
7.51,83.06,1319.456812,776,12.44,2025-12-05T00:19:13
7.51,83.06,1332.849197,775,12.44,2025-12-05T00:19:24
7.51,82.92,1319.456812,776,12.5,2025-12-05T00:19:35
7.58,82.92,1332.849197,775,12.5,2025-12-05T00:19:46
7.53,82.92,1319.456812,776,12.5,2025-12-05T00:19:57
7.59,82.92,1332.849197,775,12.5,2025-12-05T00:20:08
7.52,82.92,1319.456812,776,12.5,2025-12-05T00:20:19
7.53,82.92,1346.188158,774,12.5,2025-12-05T00:20:30
7.55,83.06,1332.849197,775,12.44,2025-12-05T00:20:41
7.52,82.92,1346.188158,774,12.5,2025-12-05T00:20:52
7.51,82.92,1332.849197,775,12.5,2025-12-05T00:21:03
7.51,82.92,1332.849197,775,12.5,2025-12-05T00:21:14
7.51,82.92,1346.188158,774,12.5,2025-12-05T00:21:25
7.53,82.92,1346.188158,774,12.5,2025-12-05T00:21:36
7.52,82.92,1359.473693,773,12.5,2025-12-05T00:21:47
7.53,82.92,1346.188158,774,12.5,2025-12-05T00:21:58
7.52,83.06,1346.188158,774,12.44,2025-12-05T00:22:09
7.52,83.06,1332.849197,775,12.44,2025-12-05T00:22:20
7.53,83.06,1332.849197,775,12.44,2025-12-05T00:22:31
7.51,83.06,1346.188158,774,12.44,2025-12-05T00:22:42
7.51,83.06,1346.188158,774,12.44,2025-12-05T00:22:53
7.51,83.06,1332.849197,775,12.44,2025-12-05T00:23:04
7.51,83.06,1332.849197,775,12.44,2025-12-05T00:23:15
7.52,83.06,1346.188158,774,12.44,2025-12-05T00:23:26
7.52,83.06,1319.456812,776,12.44,2025-12-05T00:23:37
7.52,83.06,1332.849197,775,12.44,2025-12-05T00:23:48
7.52,82.92,1332.849197,775,12.5,2025-12-05T00:23:59
7.54,83.06,1346.188158,774,12.44,2025-12-05T00:24:10
7.51,82.92,1332.849197,775,12.5,2025-12-05T00:24:21
7.51,82.92,1346.188158,774,12.5,2025-12-05T00:24:32
7.51,83.06,1346.188158,774,12.44,2025-12-05T00:24:43
7.52,82.92,1332.849197,775,12.5,2025-12-05T00:24:53
7.52,83.06,1332.849197,775,12.44,2025-12-05T00:25:04
7.52,82.92,1332.849197,775,12.5,2025-12-05T00:25:15
7.52,83.06,1346.188158,774,12.44,2025-12-05T00:25:26
7.6,83.06,1332.849197,775,12.44,2025-12-05T00:25:37
7.53,82.92,1346.188158,774,12.5,2025-12-05T00:25:48
7.54,82.92,1332.849197,775,12.5,2025-12-05T00:25:59
7.51,82.92,1372.705804,772,12.5,2025-12-05T00:26:10
7.52,82.92,1346.188158,774,12.5,2025-12-05T00:26:21
7.53,82.92,1346.188158,774,12.5,2025-12-05T00:26:32
7.56,83.06,1332.849197,775,12.44,2025-12-05T00:26:43
7.57,82.92,1346.188158,774,12.5,2025-12-05T00:26:54
7.53,83.06,1332.849197,775,12.44,2025-12-05T00:27:05
7.54,82.92,1346.188158,774,12.5,2025-12-05T00:27:16
7.52,82.92,1346.188158,774,12.5,2025-12-05T00:27:27
7.52,82.92,1332.849197,775,12.5,2025-12-05T00:27:38
7.51,82.92,1332.849197,775,12.5,2025-12-05T00:27:49
7.51,82.92,1332.849197,775,12.5,2025-12-05T00:28:00
7.53,83.06,1346.188158,774,12.44,2025-12-05T00:28:11
7.52,82.92,1332.849197,775,12.5,2025-12-05T00:28:22
7.54,82.92,1332.849197,775,12.5,2025-12-05T00:28:33
7.59,83.06,1332.849197,775,12.44,2025-12-05T00:28:44
7.52,83.06,1346.188158,774,12.44,2025-12-05T00:28:55
7.51,82.92,1346.188158,774,12.5,2025-12-05T00:29:06
7.53,82.92,1346.188158,774,12.5,2025-12-05T00:29:17
7.51,82.92,1346.188158,774,12.5,2025-12-05T00:29:28
7.51,82.92,1346.188158,774,12.5,2025-12-05T00:29:39
7.51,82.92,1346.188158,774,12.5,2025-12-05T00:29:50
7.51,83.06,1346.188158,774,12.44,2025-12-05T00:30:01
7.52,83.06,1332.849197,775,12.44,2025-12-05T00:30:12
7.51,82.92,1332.849197,775,12.5,2025-12-05T00:30:23
7.51,82.92,1332.849197,775,12.5,2025-12-05T00:30:34
7.53,82.92,1346.188158,774,12.5,2025-12-05T00:30:45
7.56,82.92,1332.849197,775,12.5,2025-12-05T00:30:56
7.61,82.92,1346.188158,774,12.5,2025-12-05T00:31:07
7.57,82.92,1346.188158,774,12.5,2025-12-05T00:31:18
7.52,82.92,1346.188158,774,12.5,2025-12-05T00:31:29
7.58,82.92,1346.188158,774,12.5,2025-12-05T00:31:40
7.53,82.92,1346.188158,774,12.5,2025-12-05T00:31:51
7.57,82.92,1346.188158,774,12.5,2025-12-05T00:32:02
7.53,82.92,1359.473693,773,12.5,2025-12-05T00:32:13
7.51,83.06,1346.188158,774,12.44,2025-12-05T00:32:24
7.52,82.92,1332.849197,775,12.5,2025-12-05T00:32:35
7.55,83.06,1346.188158,774,12.44,2025-12-05T00:32:46
7.51,82.92,1346.188158,774,12.5,2025-12-05T00:32:57
7.59,82.92,1346.188158,774,12.5,2025-12-05T00:33:08
7.53,82.92,1346.188158,774,12.5,2025-12-05T00:33:19
7.58,82.92,1346.188158,774,12.5,2025-12-05T00:33:29
7.53,82.92,1346.188158,774,12.5,2025-12-05T00:33:40
7.6,82.92,1346.188158,774,12.5,2025-12-05T00:33:51
7.51,82.92,1359.473693,773,12.5,2025-12-05T00:34:02
7.53,83.06,1359.473693,773,12.44,2025-12-05T00:34:13
7.52,83.06,1346.188158,774,12.44,2025-12-05T00:34:24
7.51,82.92,1359.473693,773,12.5,2025-12-05T00:34:35
7.55,83.06,1372.705804,772,12.44,2025-12-05T00:34:46
7.52,82.92,1359.473693,773,12.5,2025-12-05T00:34:57
7.51,83.06,1359.473693,773,12.44,2025-12-05T00:35:08
7.51,82.92,1346.188158,774,12.5,2025-12-05T00:35:19
7.51,82.92,1359.473693,773,12.5,2025-12-05T00:35:30
7.53,82.92,1359.473693,773,12.5,2025-12-05T00:35:41
7.52,83.06,1359.473693,773,12.44,2025-12-05T00:35:52
7.52,82.92,1359.473693,773,12.5,2025-12-05T00:36:03
7.52,83.06,1372.705804,772,12.44,2025-12-05T00:36:14
7.55,82.92,1359.473693,773,12.5,2025-12-05T00:36:25
7.51,82.92,1359.473693,773,12.5,2025-12-05T00:36:36
7.6,83.06,1359.473693,773,12.44,2025-12-05T00:36:47
7.52,82.92,1332.849197,775,12.5,2025-12-05T00:36:58
7.6,82.92,1359.473693,773,12.5,2025-12-05T00:37:09
7.53,82.92,1372.705804,772,12.5,2025-12-05T00:37:20
7.51,83.06,1359.473693,773,12.44,2025-12-05T00:37:31
7.53,83.06,1359.473693,773,12.44,2025-12-05T00:37:42
7.55,82.92,1359.473693,773,12.5,2025-12-05T00:37:53
7.52,82.92,1372.705804,772,12.5,2025-12-05T00:38:04
7.58,82.92,1359.473693,773,12.5,2025-12-05T00:38:15
7.62,82.92,1359.473693,773,12.5,2025-12-05T00:38:26
7.53,83.06,1359.473693,773,12.44,2025-12-05T00:38:37
7.55,83.06,1359.473693,773,12.44,2025-12-05T00:38:48
7.59,82.92,1372.705804,772,12.5,2025-12-05T00:38:59
7.6,83.06,1372.705804,772,12.44,2025-12-05T00:39:10
7.52,82.92,1359.473693,773,12.5,2025-12-05T00:39:21
7.6,83.06,1372.705804,772,12.44,2025-12-05T00:39:32
7.58,83.06,1359.473693,773,12.44,2025-12-05T00:39:43
7.56,82.92,1399.009752,770,12.5,2025-12-05T00:39:54
7.55,82.92,1372.705804,772,12.5,2025-12-05T00:40:05
7.57,82.92,1372.705804,772,12.5,2025-12-05T00:40:16
7.59,82.92,1385.884491,771,12.5,2025-12-05T00:40:27
7.58,82.92,1372.705804,772,12.5,2025-12-05T00:40:38
7.54,82.92,1372.705804,772,12.5,2025-12-05T00:40:49
7.53,83.06,1372.705804,772,12.44,2025-12-05T00:41:00
7.57,83.06,1385.884491,771,12.44,2025-12-05T00:41:11
7.53,82.92,1385.884491,771,12.5,2025-12-05T00:41:22
7.6,82.92,1372.705804,772,12.5,2025-12-05T00:41:33
7.52,82.92,1385.884491,771,12.5,2025-12-05T00:41:44
7.53,82.92,1399.009752,770,12.5,2025-12-05T00:41:55
7.59,83.06,1385.884491,771,12.44,2025-12-05T00:42:06
7.52,83.06,1385.884491,771,12.44,2025-12-05T00:42:17
7.58,82.92,1385.884491,771,12.5,2025-12-05T00:42:27
7.52,83.06,1372.705804,772,12.44,2025-12-05T00:42:38
7.56,82.92,1372.705804,772,12.5,2025-12-05T00:42:49
7.62,82.92,1385.884491,771,12.5,2025-12-05T00:43:00
7.58,82.92,1372.705804,772,12.5,2025-12-05T00:43:11
7.58,82.92,1385.884491,771,12.5,2025-12-05T00:43:22
7.53,82.92,1385.884491,771,12.5,2025-12-05T00:43:33
7.52,82.92,1372.705804,772,12.5,2025-12-05T00:43:44
7.52,83.06,1399.009752,770,12.44,2025-12-05T00:43:55
7.53,83.06,1372.705804,772,12.44,2025-12-05T00:44:06
7.52,83.06,1399.009752,770,12.44,2025-12-05T00:44:17
7.58,83.06,1385.884491,771,12.44,2025-12-05T00:44:28
7.58,83.06,1385.884491,771,12.44,2025-12-05T00:44:39
7.59,83.06,1399.009752,770,12.44,2025-12-05T00:44:50
7.6,83.06,1385.884491,771,12.44,2025-12-05T00:45:01
7.57,83.06,1385.884491,771,12.44,2025-12-05T00:45:12
7.58,82.92,1399.009752,770,12.5,2025-12-05T00:45:23
7.59,83.06,1399.009752,770,12.44,2025-12-05T00:45:34
7.58,82.92,1385.884491,771,12.5,2025-12-05T00:45:45
7.58,83.06,1372.705804,772,12.44,2025-12-05T00:45:56
7.59,83.06,1372.705804,772,12.44,2025-12-05T00:46:07
7.6,83.06,1385.884491,771,12.44,2025-12-05T00:46:18
7.55,83.06,1385.884491,771,12.44,2025-12-05T00:46:29
7.62,82.92,1385.884491,771,12.5,2025-12-05T00:46:40
7.57,82.92,1399.009752,770,12.5,2025-12-05T00:46:51
7.52,83.06,1385.884491,771,12.44,2025-12-05T00:47:02
7.51,82.92,1412.081588,769,12.5,2025-12-05T00:47:13
7.57,83.06,1399.009752,770,12.44,2025-12-05T00:47:24
7.53,82.92,1399.009752,770,12.5,2025-12-05T00:47:35
7.6,82.92,1385.884491,771,12.5,2025-12-05T00:47:46
7.57,83.06,1412.081588,769,12.44,2025-12-05T00:47:57
7.6,83.06,1399.009752,770,12.44,2025-12-05T00:48:08
7.57,82.92,1399.009752,770,12.5,2025-12-05T00:48:19
7.58,83.06,1385.884491,771,12.44,2025-12-05T00:48:30
7.59,82.92,1399.009752,770,12.5,2025-12-05T00:48:41
7.59,82.92,1385.884491,771,12.5,2025-12-05T00:48:52
7.58,83.06,1399.009752,770,12.44,2025-12-05T00:49:03
7.6,83.06,1412.081588,769,12.44,2025-12-05T00:49:14
7.6,82.92,1399.009752,770,12.5,2025-12-05T00:49:25
7.6,82.92,1385.884491,771,12.5,2025-12-05T00:49:36
7.62,82.92,1399.009752,770,12.5,2025-12-05T00:49:47
7.56,82.92,1399.009752,770,12.5,2025-12-05T00:49:58
7.59,83.06,1412.081588,769,12.44,2025-12-05T00:50:09
7.59,82.92,1476.639398,764,12.5,2025-12-05T00:50:20
7.62,82.92,1399.009752,770,12.5,2025-12-05T00:50:31
7.57,82.92,1385.884491,771,12.5,2025-12-05T00:50:41
7.6,83.06,1385.884491,771,12.44,2025-12-05T00:50:52
7.59,82.92,1372.705804,772,12.5,2025-12-05T00:51:03
7.6,83.06,1385.884491,771,12.44,2025-12-05T00:51:14
7.58,82.92,1372.705804,772,12.5,2025-12-05T00:51:25
7.62,83.06,1399.009752,770,12.44,2025-12-05T00:51:36
7.52,83.06,1399.009752,770,12.44,2025-12-05T00:51:47
7.59,82.92,1412.081588,769,12.5,2025-12-05T00:51:58
7.58,82.92,1385.884491,771,12.5,2025-12-05T00:52:09
7.52,82.92,1399.009752,770,12.5,2025-12-05T00:52:20
7.57,83.06,1385.884491,771,12.44,2025-12-05T00:52:31
7.61,83.06,1399.009752,770,12.44,2025-12-05T00:52:42
7.52,82.92,1399.009752,770,12.5,2025-12-05T00:52:53
7.59,82.92,1399.009752,770,12.5,2025-12-05T00:53:04
7.56,83.06,1385.884491,771,12.44,2025-12-05T00:53:15
7.58,82.92,1399.009752,770,12.5,2025-12-05T00:53:26
7.53,82.92,1385.884491,771,12.5,2025-12-05T00:53:37
7.58,82.92,1399.009752,770,12.5,2025-12-05T00:53:48
7.56,83.06,1399.009752,770,12.44,2025-12-05T00:53:59
7.56,82.92,1399.009752,770,12.5,2025-12-05T00:54:10
7.52,82.92,1399.009752,770,12.5,2025-12-05T00:54:21
7.53,82.92,1399.009752,770,12.5,2025-12-05T00:54:32
7.52,83.06,1412.081588,769,12.44,2025-12-05T00:54:43
7.53,82.92,1412.081588,769,12.5,2025-12-05T00:54:54
7.52,82.92,1399.009752,770,12.5,2025-12-05T00:55:05
7.59,83.06,1425.1,768,12.44,2025-12-05T00:55:16
7.52,82.92,1412.081588,769,12.5,2025-12-05T00:55:27
7.56,82.92,1399.009752,770,12.5,2025-12-05T00:55:38
7.52,82.92,1399.009752,770,12.5,2025-12-05T00:55:49
7.52,83.06,1399.009752,770,12.44,2025-12-05T00:56:00
7.52,82.92,1412.081588,769,12.5,2025-12-05T00:56:11
